bug_id,bug_severity,bug_status,component,creation_ts,delta_ts,description,dup_id,priority,product,resolution,short_desc,version
214516,normal,CLOSED,wst.xml,2008-01-07 13:10:00 -0500,2008-04-24 00:43:43 -0400,"Version: 3.3.1.1
Build id: M20071023-1652
WTP 2.0.1

The XML specificate allows for the attribute xml:space to be specified on an element.   This signifies whether spacing is significant or not.

http://www.simonstl.com/xmlprim/xmlupdate/atts.html

""Section 2.10 of the XML Recommendation defines a new attribute that allows elements to declare to an application whether their white space is 'significant'. This will probably receive extensive use in combination with XSL or perhaps the CSS white-space property to display documents correctly. Validating processors already must pass all non-markup characters to the application, and inform them of the element in which they appeared. This attribute acts as a flag, telling the application whether or not it should pay attention to the white space characters.""

If the XML formatter currently doesn't check for this, it should as it allows a simple standard way for a user to control whether a particular element should be reformatted or not.",[],P3,WTP Source Editing,FIXED,XML formatter should respect xml:space attribute,2.0.1
214518,minor,VERIFIED,UI,2008-01-07 13:12:00 -0500,2008-02-05 16:15:11 -0500,"I often use the Toggle Comments command (Ctrl-/) to comment out sections of code I am not currently using.  With the new code template added for bug 211811, the comments are all automatically indented when I save.  This makes it hard to see which lines I toggled comments on (and you need to select the correct lines for the toggle comment command to properly take off the comments).  In addition, when I use the toggle comments command again, the indentation is wrong (but saving will correct the indentation).

If it is a simple change to the template to get this to work that would be helpful, but it isn't a huge problem.",[],P3,PDE,FIXED,PDE template indents quick comments,3.4
214520,normal,RESOLVED,providers,2008-01-07 13:46:00 -0500,2008-01-07 13:50:41 -0500,"When the org.eclipse.buckminster.svn plugin was created nobody in the Buckminster team had heard of Subversive. Since then a few things have happened.

1. We added a bundle called org.eclipse.buckminster.subversive.
2. Subversive became an Eclipse project and changed its name to org.eclipse.team.svn.

Our current naming of the subclipse support is hence totally confusing and we should rename it to org.eclipse.buckminster.subclipse.",[],P3,Buckminster,FIXED,Rename the org.eclipse.buckminster.svn plugin to org.eclipse.buckminster.subclipse,unspecified
214517,normal,RESOLVED,Debug,2008-01-07 13:10:00 -0500,2008-01-08 02:56:19 -0500,"Created attachment 86334
Image of the unreadable entries in the Variables View

Build ID: M20071023-1652

Steps To Reproduce:
This behaviour is reproducible on any debug run:

1. Set a breakpoint at any atribution and start debugging the code;
2. When the execution stops open the Debug Perspective;
3. Hit the ""Step Over"" button.

The variable whose value changed is highlighted in yellow and becomes unreadable.


More information:
I first found about in the User Guide:

Help > Help Contents > Java Developement User Guide > Getting Started > Basic tutorial > Debugging your programs

And follow through to step 10.

An image of the result can be seen here:
http://a220.ac-images.myspacecdn.com/images01/54/l_952ad5495b8ae2ed1727a04a66dc791b.png

It seems that along with the change of background to yellow the foreground should be set to a dark colour.",[],P3,Platform,WONTFIX,Variables View unreadable after Step Over,3.3.1
214523,normal,RESOLVED,JPA,2008-01-07 13:53:00 -0500,2008-09-22 15:27:47 -0400,"The JPA component currently only has FullRegressionTestSuite that allows you to run multiple sets of tests.  That likely represents the Long Regression Tests.

We need a shorter set of tests that can be run as part of the continuous builds.",[],P3,EclipseLink,FIXED,[Build]: Create a Short Regression Test Suite for the JPA component,unspecified
214522,major,VERIFIED,UI,2008-01-07 13:51:00 -0500,2008-03-27 09:27:48 -0400,"Created attachment 86335
JUnit-Test to reproduce

Suppose you have a ComboBox and the first item is selected. If you now invoke ComboViewer#insert() the selection is silently modified and holds the current inserted item.",[],P3,Platform,FIXED,[Viewers] ComboViewer#insert() silently modifies the selected value,3.3
214524,normal,RESOLVED,Incubator,2008-01-07 13:58:00 -0500,2008-01-09 14:15:15 -0500,"Spinning this bug off of bug #207298.
In order for the UI to benefit from the work in that bug to allow access to repos by URL, there needs to be a way for the UI to know if a repo is implementation only without having to load the repo.

I'm doing this work while addressing bug #211906 and others, but am opening this bug to represent the core API changes being added to support this.  After talking to John, what we are doing is:

- add an int flag to the repository manager API getKnownRepositories() so that the caller can specify which repos are of interest
- store the value of IMPLEMENTATION_ONLY in the internal RepositoryInfo kept by the repo managers.
- save and restore this value using the preferences so that it can be retrieved without loading the repo
- extract this value from a repo's properties if the repo instance is already known.",[],P3,Equinox,FIXED,"[prov] [repo] Need access to ""implementation only"" key without loading repository",3.4
214519,enhancement,RESOLVED,Foundation,2008-01-07 13:25:00 -0500,2011-03-28 10:35:31 -0400,"It would be useful to allow SQL to be appended to the end of CREATE TABLE statements.

One use for this is as follows:

By default, MySQL 5 installs with a non-transactional engine as the default engine on Unix servers.  When this engine is enabled, database transactions do not work for tables that are created with default syntax.

Tables that are transactional can be created by appending ""engine=InnoDB"" to the end of the CREATE TABLE statement.

e.g. CREATE TABLE MyTable (id INTEGER) engine=InnoDB

This functionality would be useful to anyone that wanted to make use of transactions on a MySQL server they could not control and could potentially allow other similar features to be used on other databases.

Because this feature does not currently exist, we are forced to require any MySQL database we run our testing on to have InnoDB as the default engine.  This potentially causes problems in a community such as Eclipse because the EclipseLink group will not necessarily be able to own the servers testing is running on.",[],P5,EclipseLink,FIXED,Allow appending strings to CREATE TABLE statements (Allow MySQL engine=InnoDB),unspecified
214525,normal,CLOSED,EclipseCon,2008-01-07 14:04:00 -0500,2008-06-13 19:31:46 -0400,"This bug is to make nominations for the Top Contributor Award as part of the
individual Eclipse Community Awards 2008.  Please see
http://www.eclipse.org/org/foundation/eclipseawards/ for details.  

Nominate someone by giving their name and a short explanation of their
contributions to Eclipse.",[],P3,Community,FIXED,Nominations for Eclipse Top Contributor Award 2008,unspecified
214526,enhancement,CLOSED,cdo.core,2008-01-07 14:09:00 -0500,2010-06-29 09:22:27 -0400,"> Simon McDuff schrieb:
>> ""Eike Stepper"" <stepper@sympedia.de> wrote in message 
>> news:fltnv4$ci7$2@build.eclipse.org...
>>   
>>> Simon McDuff schrieb:
>>>     
>>>>> If so, I'd propose a different solution:
>>>>> By passing all together the values down before passing them down 
>>>>> separately again I'd rather pass a sort of ""revisionDataFinished"" event 
>>>>> down to the store writer. Then it's up to your store implementation to 
>>>>> gather all the needed infos (without updating the database) within the 
>>>>> separate data calls and finally do the database update in one chunk at 
>>>>> the end (revisionDataFinished event).
>>>>>
>>>>> Would that be ok?
>>>>>
>>>>>
>>>>>         
>>>> Sounds goods...
>>>>
>>>> Right now as we read the data from the stream we call primeNewObjects.
>>>> This would have to change ? Right ? Because I want to make these call 
>>>> after I gather all the infos.
>>>>
>>>>       
>> I  don't have a problem with primeNewObjects... it is when we call it that I 
>> have a problem with.
>> We seems to mix up serialization and processing at many places.
>>
>> Should not we unserialize data... and then apply changes to have a real 
>> transaction scope.
>> Right now we do both of them at the same time.
>> I would like to see a separation between two different processes.
>> It is strange because we create ITransaction.. and in fact we already did 
>> apply some changes to the graph.
>>
>> If we do all modifications after reading from the stream.. it will be easier 
>> to manage stuff in my StoreWriter.
>>
>>   
>>> Funny that it was you who wanted to have the primeNewObject method in the 
>>> storage API ;-)
>>> I see your problem but I don't see an easy solution for it. For all your 
>>> optimizations I see more and more repository responsibilities walking down 
>>> to the store. In the end we can spare it completely and simply pass an 
>>> InputStream down to the store. Just joking!
>>>
>>> But seriously, can you tell me, how the mapping of tempIDs and metaIDs 
>>> should work then?
>>>
>>> Regards,
>>> Eike Stepper
>>> ----
>>> http://wiki.eclipse.org/CDO
>>> http://wiki.eclipse.org/Net4j
>>>",[],P3,EMF,FIXED,Make accessible context to the StoreWriter,1.0
214527,normal,RESOLVED,Core,2008-01-07 14:25:00 -0500,2008-01-10 09:14:27 -0500,"The ""All Attributes"" tab sorts all attributes so that the public attributes are on top. The ""Actions"", ""Artifacts"", and ""Groups"" tab should have the same behavior.",[],P3,Buckminster,FIXED,CSPEC editor: Sort public attributes before private ones consistently,unspecified
214530,normal,RESOLVED,General,2008-01-07 14:58:00 -0500,2010-03-03 11:18:40 -0500,"Consolidate the JSDT library UI in package explorer.

1) All elements under 1 node.
2) Clean up members and redundant entries.",[],P3,JSDT,FIXED,Consolidate JSDT Package Explorer Content,unspecified
214529,enhancement,RESOLVED,Bugzilla,2008-01-07 14:49:00 -0500,2011-10-15 07:46:23 -0400,"(Sorry if this should go against the bugzilla component instead.)

The initial task search dialogue seems to need a larger set of defaults or something.  See attached screenshot.",[],P3,Mylyn Tasks,WORKSFORME,search dialogue (bugzilla) has odd widget sizing,unspecified
214533,normal,RESOLVED,wst.html,2008-01-07 15:06:00 -0500,2008-01-30 20:43:34 -0500,"Using 3.0M4.

java.lang.NullPointerException
 at org.eclipse.wst.html.ui.internal.wizard.FacetModuleCoreSupportDelegate.getWebContentRootPath(FacetModuleCoreSupportDelegate.java:48)
 at org.eclipse.wst.html.ui.internal.wizard.FacetModuleCoreSupport.getWebContentRootPath(FacetModuleCoreSupport.java:35)
 at org.eclipse.wst.html.ui.internal.wizard.NewHTMLFileWizardPage.getWebContentPath(NewHTMLFileWizardPage.java:222)
 at org.eclipse.wst.html.ui.internal.wizard.NewHTMLFileWizardPage.initialPopulateContainerNameField(NewHTMLFileWizardPage.java:53)
 at org.eclipse.ui.dialogs.WizardNewFileCreationPage.createControl(WizardNewFileCreationPage.java:216)
 at org.eclipse.jface.wizard.WizardDialog.updateForPage(WizardDialog.java:1147)
...",[],P3,WTP Source Editing,FIXED,NPE using New HTML Wizard when no project selected in explorer,3.0
214532,normal,VERIFIED,UI,2008-01-07 15:02:00 -0500,2009-06-01 09:39:25 -0400,"Build ID: I20070625-1500

Steps To Reproduce:
1.  Unable to subclass AbstractColumnLayout due to package scope.

More information:
This request is to open up the API on org.eclipse.jface.layout.AbstractColumnLayout.  Currently it and its abstract methods are package scope.  

This layout is useful for any column-based widget users (Table, Tree or others such as Nebula Grid) that want to take advantage of the pixel-based and weight-based ColumnLayoutData objects.

I have been using TableViewer and this layout.  I recently switched to Nebula's GridTableViewer and lost the layout support.  If AbstractColumnLayout were public, it would be very easy to create a version for the Grid table widget.",[],P3,Platform,FIXED,[JFace] Open up the API for org.eclipse.jface.layout.AbstractColumnLayout,3.3
214535,normal,CLOSED,oAW-xtext,2008-01-07 15:28:00 -0500,2008-12-16 01:01:46 -0500,"When creating a new Xtext project, an error is shown in the empty stub file for the DSL specification, because the created stub file does not end with ""\n"". This problem is fixed by the following patch.",[],P3,GMT,NOT_ECLIPSE,Error in newly created Xtext project,4.2
